"NAME","GSM538201","GSM538202","GSM538203","GSM538382","GSM538383","GSM538384","GSM538415","GSM538416","GSM538417"
"MROH2A",81.3557,57.9693,76.2103,116.7267,126.5614,93.6861,113.7071,159.419,135.968
"TRPM8",26.119,27.2372,29.5,26.3854,25.333,31.8486,46.9106,37.7118,38.0235
"SPP2",17.8817,17.9572,21.4088,21.1466,20.0556,22.3144,45.7376,35.9118,27.4469
"SH3BP4",65.1566,73.198,84.5029,66.2357,67.7047,91.9419,168.03,117.137,107.8352
"AGAP1",54.459,59.0282,68.5087,61.6274,59.6774,74.9496,91.9551,99.9212,79.6487
"ACKR3",33.3524,37.8948,43.4624,35.4454,30.5375,35.9857,45.0512,36.3268,50.8667
"COPS8",424.9206,431.0555,382.9385,611.5953,546.5637,542.4396,392.1617,340.6235,406.4887
"GM9991",41.688,43.0158,49.7027,45.9663,39.8022,52.0724,62.7815,45.55,35.0656
"MLPH",78.595,96.6679,104.1502,88.8205,89.3177,109.8972,126.7536,121.9874,104.4195
"PRLH",114.6036,139.9807,151.6173,116.3759,98.7201,137.9631,149.2222,148.412,120.0073
"LRRFIP1",292.2168,245.0393,251.9679,300.6293,317.9328,273.3099,171.6503,241.3957,263.3703
"RBM44",19.9706,22.5099,23.2465,18.3758,21.2968,21.4195,34.9282,29.0815,27.6515
"RAMP1",56.5796,59.6337,67.6939,227.0175,213.5815,192.6126,211.0546,218.8415,209.1404
"UBE2F",230.3611,221.5767,208.6722,230.9614,266.7198,210.1267,210.3131,210.7462,184.6904
"SCLY",232.1122,214.4807,211.8713,175.6376,162.3357,153.8948,140.1402,237.8133,183.9751
"ESPNL",100.9659,122.469,120.84,126.4119,116.1127,144.806,144.714,200.017,154.269
"KLHL30",38.7001,44.365,46.062,38.4715,37.5835,50.5455,66.4728,70.065,56.206
"FAM132B",65.0534,73.4333,74.0019,55.6149,55.1625,56.5843,79.5299,77.1709,76.925
"TRAF3IP1",135.7601,113.5891,120.1924,96.9827,93.8945,94.0581,56.5373,74.7285,97.4172
"ASB1",135.6242,145.1852,135.0782,119.679,110.9718,110.0764,112.6221,120.5419,113.7001
"TWIST2",67.2766,76.7513,80.7549,67.0742,65.1451,84.1449,75.3763,105.2696,95.5964
"OLFR1413",53.0812,74.4956,61.9556,65.6709,54.0978,76.6081,54.3262,29.5188,59.3899
"OLFR1412",47.0128,53.1125,59.4353,46.0941,46.4861,62.6208,79.2666,43.0808,43.8992
"OLFR1411",37.5336,44.7302,50.7306,32.6116,30.4279,40.9523,47.4441,44.1761,35.559
"OLFR1410",96.7308,102.1804,113.6819,78.1654,84.6042,100.0735,129.4069,127.1215,94.1088
"OLFR12",34.2112,47.0851,38.6486,34.1498,36.6545,44.7665,45.553,32.2882,33.908
"GPR35",55.1091,67.8755,67.6192,57.7077,71.24,82.1549,101.2126,111.6459,87.4929
"GPC1",69.7275,84.5934,98.4645,113.9697,102.7546,145.7233,186.3379,176.8419,166.3168
"MIR149",61.156,76.7106,79.6963,90.4175,78.9465,118.435,116.3749,129.8899,101.3368
"DUSP28",81.84,95.5144,83.679,112.3318,106.2871,111.8656,139.0296,142.754,111.2066
"RNPEPL1",680.1886,644.8978,598.4319,754.4325,646.9101,750.6523,668.8664,490.1603,683.7201
"CAPN10",142.0464,128.1498,124.2774,134.7527,135.8378,149.2974,137.3456,126.3545,185.0082
"AQP12",61.3688,66.3038,81.7491,68.319,73.8177,76.7821,104.9964,108.1741,65.35
"AGXT",33.0698,38.4867,36.1877,36.2103,29.0311,36.6951,44.8375,52.2472,62.4117
"CROCC2",76.205,112.0944,95.7874,89.457,79.8982,104.225,99.4735,131.4878,101.2405
"SNED1",55.2542,75.3341,83.7008,66.6928,59.4325,84.4518,90.2139,73.8732,69.7332
"PPP1R7",395.631,357.8884,361.9104,380.2905,367.0749,335.5846,185.0537,228.4859,249.5253
"ANO7",44.2737,56.5196,56.9081,47.788,63.849,62.1249,50.5805,61.1067,71.0988
"SEPT2",805.2961,757.1303,676.8654,656.608,630.3927,566.4787,214.648,323.3868,397.0069
"FARP2",62.0317,54.1149,58.9218,48.6308,53.3576,60.4992,54.7932,46.5942,45.2492
"BOK",83.6247,104.2879,135.0587,116.1994,112.9854,163.5218,175.1597,190.5057,158.4479
"ATG4B",379.8343,362.2345,355.8733,382.998,363.0375,318.3772,201.7534,285.5996,305.4926
"ING5",397.8005,400.1999,350.3078,361.7585,379.9531,307.5898,191.0362,306.5994,307.5321
"D2HGDH",200.4714,214.1143,193.1167,162.0147,178.9136,157.5033,133.5395,145.5821,175.1252
"GM9994",21.8041,32.9098,29.9789,28.5363,25.982,31.284,63.7426,55.4099,42.3214
"GM6086",69.8496,68.1876,79.8098,42.1013,55.6242,84.4331,137.7279,79.9621,126.8725
"NEU4",55.2991,70.2025,80.2389,64.5487,69.3574,80.0269,76.9179,66.5374,83.2916
"FAM174A",170.603,137.6623,136.6683,117.225,100.6644,91.1008,96.0975,71.6541,103.0308
"RPL18A",8754.1754,8379.8413,8573.2422,7815.1733,7932.8355,8934.9276,8520.6311,8474.4467,9025.359
"HNRNPF",4180.3374,4186.7866,4254.2762,4469.1651,4757.4724,4689.5796,3366.043,3438.263,4191.7962
"GIN1",154.658,129.2415,121.2009,109.1524,129.3226,97.2265,74.1498,81.2631,111.6361
"SLCO6D1",7.5961,8.5195,8.5884,8.486,9.4115,11.6023,11.0983,8.653,8.3217
"CNTNAP5B",18.5115,16.2539,18.2365,16.4129,15.9335,17.9839,23.9302,30.4315,18.4855
"CDH20",35.4505,36.3305,35.7317,29.7201,30.2401,38.2305,44.6588,46.8862,31.5888
"CAPZA1",2001.2759,1895.1719,1875.1848,2505.1212,2516.1843,2797.8572,1161.03,1295.979,1678.7437
"2310035C23RIK",619.7019,552.162,539.0189,436.037,444.1578,387.0682,135.2875,200.7216,286.9005
"ZFP706",1297.5777,1137.887,1165.1911,838.7418,813.3778,802.614,487.481,598.352,637.1401
"TNFRSF11A",47.3266,60.3298,60.051,51.4309,53.5117,74.9383,85.7408,84.5064,74.2912
"ZCCHC2",819.4627,741.0383,681.806,431.3571,483.0095,461.2098,302.6892,302.73,379.9804
"PHLPP1",381.9076,292.3356,232.2918,107.8123,102.2154,84.855,51.5578,81.1077,67.3291
"D630008O14RIK",168.8546,176.8004,199.2413,99.5021,115.6135,122.4334,135.2824,134.385,143.4295
"SERPINB5",13.7831,14.286,13.2733,14.1476,12.6589,13.4114,20.516,16.305,17.2786
"SERPINB12",11.9233,12.463,10.9971,10.0554,11.5397,9.992,17.4745,15.4256,11.1328
"SERPINB13",14.1544,16.084,16.8681,16.8772,19.5667,15.1794,28.359,19.6516,15.187
"SERPINB11",10.3024,10.3079,10.8252,12.6095,9.718,10.9669,14.6635,19.3034,15.1519
"SERPINB7",9.5625,9.8232,10.5286,7.8151,7.187,8.8479,13.0157,10.7657,8.0411
"SERPINB2",21.3753,20.9302,20.6702,23.3141,17.7183,25.4163,26.4095,31.7594,24.5233
"SERPINB10",9.6482,10.4657,10.8255,9.6741,10.6619,9.8119,16.006,12.0336,12.0482
"SERPINB8",24.4937,27.6018,31.1112,22.905,24.2372,29.1144,42.929,31.4404,22.2572
"CDH7",27.0086,31.1602,33.7664,30.8552,26.3286,32.7402,47.8333,47.7929,33.1806
"CNTNAP5A",19.1597,20.1248,20.9179,19.2417,19.9156,19.8254,18.475,18.0181,20.0443
"NIFK",422.2424,336.2632,310.3618,486.7465,530.3438,490.8464,356.715,446.2385,415.2592
"CLASP1",964.2423,791.6157,842.8558,355.9533,390.0603,348.1917,169.439,220.4165,293.9422
"TFCP2L1",52.2681,48.2061,58.4353,56.6782,55.0224,58.5107,66.4779,87.0928,51.8111
"TMEM185B",202.9647,207.7239,162.1899,224.7515,279.1056,200.9088,211.2167,192.1165,157.6661
"SCTR",56.1884,64.8794,70.9279,87.7689,81.5527,86.2951,112.5001,90.3485,100.5327
"3110009E18RIK",99.1056,103.2579,93.4876,90.8392,77.3409,89.5454,65.4452,76.3359,72.7052
"C1QL2",58.0937,66.0547,79.8806,86.6096,67.7774,92.0323,174.9802,133.3905,115.146
"EN1",47.4595,57.1262,66.9628,52.029,59.1514,66.0574,95.1532,93.4156,64.562
"CCDC93",269.7098,257.1275,255.3929,293.2931,292.3083,209.5158,212.3497,173.4644,234.9622
"GM10543",38.9272,39.1748,41.5105,42.5528,34.4932,47.3396,49.5089,54.0688,44.1497
"SLC35F5",121.7368,128.4062,119.343,45.2428,49.4703,44.8103,62.9461,55.1428,54.1185
"GPR39",28.824,34.3186,29.9345,33.6052,31.2768,33.7447,27.9051,27.2095,22.247
"MGAT5",285.1491,234.9804,222.7953,280.0298,295.0436,262.8266,245.5655,227.2601,256.6391
"ACMSD",16.1196,18.7139,20.2308,20.2706,20.6766,20.9952,25.4015,31.8876,21.2568
"CCNT2",816.5876,783.7855,706.0544,555.0343,579.6243,525.0865,147.5149,167.3876,323.841
"RAB3GAP1",716.4789,633.633,629.2989,528.4949,509.1218,438.212,301.5712,365.9636,410.6495
"RPL28",4700.8678,4594.9956,4313.6166,4721.5622,4783.4694,4820.3125,5141.6011,5572.8535,5743.7822
"R3HDM1",633.8831,576.8645,510.5818,400.8682,409.5264,438.5867,342.1474,291.8496,378.3905
"MIR128-1",109.0789,73.5582,88.509,67.75,61.7273,51.5743,48.5933,60.2443,76.1649
"UBXN4",593.969,520.1848,502.2462,633.3194,738.8661,601.4093,286.0845,333.6381,420.7431
"THSD7B",36.3429,42.9672,51.9116,49.2476,44.01,55.9499,80.996,62.5729,64.3081
"YOD1",181.6758,187.7257,163.2733,186.1939,217.0302,157.4617,124.4717,173.798,130.588
"AA986860",75.4814,85.4568,93.4052,68.0098,69.8257,81.5458,124.8193,90.8102,74.6251
"FCAMR",44.2736,55.4916,54.155,38.3124,32.971,40.9146,53.4635,28.4581,43.0603
"PIGR",39.3467,40.7291,42.9963,36.9247,26.6942,38.7354,55.9504,52.6612,38.7621
"FCMR",5279.3066,4517.87,4367.8155,39.7369,47.0973,52.8066,67.3687,76.3925,56.9595
"IL10",15.3117,15.0821,14.8995,18.5343,15.5902,17.7629,27.3505,22.6388,18.4022
"EIF2D",250.7035,217.3048,216.1319,247.4183,248.8239,221.2909,185.9674,170.4651,184.4491
"FAM72A",18.1749,17.6645,19.3788,19.2139,25.8223,21.7929,21.1286,17.4445,18.6763
"AVPR1B",41.4876,50.9416,46.8537,42.6257,38.7427,47.5662,52.7571,43.5733,59.4172
"CTSE",130.0398,161.5663,157.2046,214.8949,198.5653,195.2509,113.2433,209.5462,181.3349
"RAB7B",30.7966,33.6331,40.3666,34.5917,38.2665,46.0263,70.5377,49.5924,37.2571
"SLC26A9",36.1934,40.7838,37.6464,38.5699,35.4041,43.1709,61.1645,59.1904,45.766
"PM20D1",33.5866,34.9773,36.8841,32.6202,38.2899,33.5316,47.4243,70.4537,48.0224
"SLC41A1",265.8578,273.0287,252.9976,307.3171,310.9752,289.3386,304.9946,185.3764,300.7572
"RAB29",184.3522,190.0501,166.5633,232.8263,228.7353,203.0792,231.2617,177.8313,218.8509
"NUCKS1",869.1412,770.5377,938.1193,839.8364,782.4778,836.2134,447.4114,537.7725,695.8841
"SLC45A3",79.3874,85.7969,74.4493,59.1318,70.4401,88.3235,51.3199,89.1442,80.8116
"ELK4",834.3753,819.848,789.8489,991.3161,1023.9391,1024.0826,651.8104,613.5377,799.9814
"LEMD1",10.43,11.1102,11.1064,11.2158,12.4368,12.899,15.7118,19.2964,14.6455
"MIR135B",21.8327,24.2146,25.0995,21.379,18.4321,20.8167,29.9322,23.2597,26.657
"KLHDC8A",38.9698,49.6156,45.5409,45.6994,43.1465,45.2313,47.1196,65.9551,43.1103
"NUAK2",741.9696,768.1835,594.8838,82.5616,92.1187,111.3419,110.2414,75.513,86.6791
"DSTYK",225.1826,221.8092,197.5008,134.4137,132.9448,125.4459,101.887,127.5146,112.9356
"RBBP5",437.1276,416.637,382.5888,420.8661,415.3671,482.6926,233.2516,310.5835,350.3043
"TMEM81",209.6628,177.8632,173.0669,184.1984,187.7733,164.6914,136.7578,105.8847,182.4227
"GM10538",52.8257,64.3349,71.0045,44.9348,51.7816,70.5058,53.5449,68.13,48.5449
"LRRN2",67.8307,94.1328,90.8846,75.9413,80.3773,113.3133,124.4597,158.1857,124.6345
"PIK3C2B",1338.3414,1233.0356,1281.2223,162.5108,171.2578,142.8431,182.0316,107.1963,125.5038
"PPP1R15B",515.5855,482.4348,457.1803,437.3392,448.0024,419.502,308.7912,395.7388,417.9854
"PLEKHA6",50.2011,44.3061,55.2704,48.8022,47.0167,51.2461,90.117,69.2131,123.0108
"GOLT1A",65.4977,84.3774,94.3438,67.945,83.4199,96.4906,82.8208,117.279,107.3614
"KISS1",64.7934,80.499,87.5805,89.3207,84.0115,106.1882,181.2183,147.1037,135.0563
"REN2",47.6928,52.6352,51.2346,41.7099,46.2681,57.144,56.8255,61.0502,75.5657
"ETNK2",19.8533,23.1387,22.5502,18.9902,18.0731,24.714,35.7658,40.1734,27.1508
"GM10537",81.1707,85.4154,91.6836,80.1854,65.8157,82.8748,78.2951,91.9509,89.4489
"FMOD",36.8493,41.0406,42.5578,30.865,32.4158,43.2527,43.9783,41.9223,37.2251
"CHIT1",21.2915,27.1066,23.7696,25.8157,22.5793,29.253,40.5815,34.2548,26.2949
"CHIL1",38.5811,38.8917,39.8442,37.1445,32.1895,42.1181,57.4188,48.8149,50.2443
"MYBPH",68.3901,88.3901,79.2515,76.8643,77.3916,99.8075,139.9922,77.6417,104.5771
"MYOG",49.8839,47.212,55.6072,56.053,50.61,58.004,85.002,75.3921,60.0043
"4933406M09RIK",30.5865,32.6614,30.1507,32.0335,27.5086,28.7245,44.7858,32.3399,32.216
"CYB5R1",152.4879,171.4693,148.2434,182.747,203.7177,195.5912,110.5737,140.5731,128.6412
"ADIPOR1",626.1561,676.9079,590.762,613.7357,595.8712,637.4371,476.571,527.6237,552.5034
"KLHL12",136.7604,118.8577,107.1868,110.9595,133.4208,93.0907,114.6373,111.0515,86.8572
"RABIF",496.9152,525.2754,456.4335,460.9151,475.7158,443.7141,282.6388,320.4337,346.2714
"KDM5B",634.1526,626.4115,630.5361,835.8039,960.2604,832.1737,611.8763,680.9727,792.7112
"SYT2",48.7939,63.7692,60.9321,62.6763,69.4878,67.7121,100.9043,84.8442,51.4322
"UBE2T",49.5323,44.359,45.1992,58.081,52.1911,57.7315,68.3316,85.4162,62.6459
"GM10535",67.6628,69.235,74.5041,62.5383,62.8723,84.1218,89.7544,67.7685,70.7517
"PTPN7",241.8783,216.9216,224.7304,391.3227,396.7299,340.3145,206.7742,230.3359,300.5763
"ARL8A",873.6948,830.0486,807.944,362.3176,471.6624,396.106,420.823,378.85,480.815
"LMOD1",43.527,50.5381,56.7377,59.5767,57.1322,81.643,104.0058,67.6788,81.2256
"GM4793",50.1054,67.7467,60.4314,57.4217,67.81,85.1696,97.08,76.0816,74.9578
"CSRP1",419.5905,438.3015,420.0234,643.8155,689.1475,687.7422,656.0761,635.5627,636.3412
"PHLDA3",71.2815,93.8525,93.9859,83.6611,87.1446,104.0735,109.072,98.6262,98.4127
"TNNI1",59.5106,77.3303,87.3178,68.208,70.5838,86.1772,124.4147,122.1628,91.2282
"LAD1",55.8985,63.3014,59.2956,95.758,89.3488,117.8597,157.8569,144.3947,99.3443
"TNNT2",73.4252,80.239,78.557,83.308,84.0031,106.7472,91.3082,89.0571,98.0678
"TMEM9",78.0764,79.8964,81.3542,115.8753,135.5109,124.5488,120.7082,160.0477,131.9327
"ASCL5",86.0924,91.0592,90.5783,66.0798,92.8299,110.6355,144.2522,116.8752,94.9463
"CACNA1S",37.3028,39.5329,41.4907,42.2091,44.9737,48.6471,61.5219,63.5348,55.9883
"KIF21B",1503.2073,1436.3386,1651.5651,1643.4548,1728.0435,1608.8429,1574.9433,1507.2141,1837.7056
"DDX59",209.3665,184.1235,168.6916,119.1899,138.6952,123.4882,124.8575,159.1267,162.1316
"KIF14",20.0773,26.194,22.9977,22.7027,24.5893,29.8843,44.8787,40.729,34.2415
"ZFP281",325.8806,321.352,301.358,773.8203,801.9012,670.7717,304.7261,362.9128,465.4357
"HMBS",236.7663,252.7853,281.942,222.376,219.3004,246.1828,185.4976,166.3993,213.8601
"A130050O07RIK",42.6998,42.3943,50.7085,33.9868,28.251,25.5846,22.7636,36.7595,45.3973
"MIR181A-1",14.4095,11.0606,12.9065,12.4876,12.8344,10.0699,19.7748,31.6006,16.3439
"MIR181B-1",22.0936,25.9308,25.163,16.9182,17.5018,18.8788,16.6345,13.8528,13.4051
"ATP6V1G3",32.8248,35.7881,31.9666,25.2631,25.7073,35.5898,35.8202,31.9362,24.4502
"DENND1B",596.5219,555.651,532.3145,521.4725,492.7316,399.9199,297.6823,353.638,371.8908
"ZBTB41",252.2846,260.7304,219.2249,194.3108,218.5679,197.4537,108.2033,82.6055,131.3135
"ASPM",18.255,26.7244,27.6168,20.5495,25.7136,28.7374,37.7523,29.5978,29.4963
"F13B",10.4185,11.0314,11.7012,12.4862,13.0502,12.5974,18.0336,21.5184,13.7332
"KCNT2",12.3642,12.9136,12.3646,12.6113,15.6087,14.4995,22.8069,22.6277,17.4253
"B3GALT2",58.3108,59.9461,46.5315,32.0885,35.1773,24.3579,31.4824,21.6461,41.009
"GLRX2",331.2263,327.7983,342.9077,665.6166,676.7827,728.0889,340.9224,359.6312,435.7837
"UCHL5",250.3375,220.9213,204.7338,258.4012,262.4662,245.0654,156.6723,141.69,176.7395
"BRINP3",24.5858,21.5321,22.6351,20.0849,20.3273,20.6544,30.7344,27.5307,24.3933
"PTGS2",39.1039,38.9413,39.8547,39.4266,43.04,53.6513,84.5969,67.9938,60.5014
"PDC",19.6037,18.461,21.8997,23.7093,19.9058,28.5083,27.6379,30.9088,26.8192
"TPR",1258.7285,1258.4731,1217.2837,1010.0756,1126.4946,1080.5863,277.0221,370.6039,698.9854
"3110040M04RIK",69.6414,59.677,76.3317,53.1133,60.3234,68.135,97.0309,117.8086,66.0872
"IVNS1ABP",1749.6204,1653.2767,1581.6403,1055.269,1105.478,1124.9498,450.1739,500.074,754.6489
"TRMT1L",506.4228,467.4418,394.8235,442.922,475.1074,384.2489,226.2411,273.6825,326.4665
"FAM129A",33.1668,42.1919,35.7659,105.0052,87.0375,110.4756,76.4874,85.3075,84.7175
"EDEM3",451.6085,415.2169,429.0032,411.1395,396.8757,347.9779,262.5384,284.6728,301.4299
"COLGALT2",24.1479,26.2032,27.9605,31.319,26.8278,29.2998,37.7221,37.5356,33.432
"APOBEC4",11.0202,13.0355,9.8884,11.8291,9.4856,12.4724,19.4334,18.0256,13.3813
"ARPC5",1406.9515,1373.4219,1364.0998,1523.2137,1475.85,1344.8286,839.9735,969.4229,1140.5536
"NCF2",321.0216,216.2267,335.034,129.4264,145.7294,159.5166,193.0452,207.7236,189.1996
"NMNAT2",73.0032,82.0376,93.9405,75.0275,77.3033,95.6018,85.3529,96.648,107.4784
"SHCBP1L",30.2528,22.6711,29.072,22.0619,16.6447,17.4421,40.1209,23.5158,25.8795
"RGS8",42.4291,47.1683,45.196,39.9373,51.081,47.6922,47.5687,38.1819,51.7711
"RGS16",75.1364,67.935,78.0137,86.536,70.4475,112.4228,114.562,117.4279,88.0281
"RNASEL",134.2252,136.7491,113.4911,289.9706,297.5361,275.9633,114.9861,164.7414,292.6306
"TEDDM1B",78.5204,84.7847,103.0695,55.8953,79.679,98.8083,135.7111,93.7226,103.4272
"TEDDM1A",52.669,50.2876,52.7059,47.9604,52.599,49.9316,65.1079,86.7412,53.4873
"GLUL",226.3072,274.4194,248.6367,237.7091,265.3629,248.4415,356.3125,273.44,227.9371
"STX6",217.9194,220.1049,221.4821,373.1914,370.3627,363.7272,435.3699,527.3238,444.2309
"ACBD6",161.829,152.6753,122.2345,156.9889,171.0065,133.8841,111.4103,127.1538,137.7876
"TOR1AIP2",146.1889,132.3275,144.9001,147.4909,153.0793,162.949,240.9659,257.0626,179.2987
"NPHS2",39.0695,37.3773,37.7822,40.2633,32.7991,39.4514,29.0338,52.0614,46.4732
"RPL35",1437.9859,1376.7215,1232.5442,1761.0113,1637.8251,1731.0172,1009.689,1446.9251,1579.5977
"CSNK2A1",1071.8558,1057.4931,1036.5475,1348.317,1245.9163,1177.4891,411.5612,550.3087,725.7684
"ABL2",459.063,444.8563,436.7507,285.1015,299.1141,296.45,194.19,220.5484,316.2478
"2810417H13RIK",97.0354,91.6765,110.4706,85.0582,103.0501,90.4456,126.2528,77.6681,103.2492
"ANGPTL1",589.8337,493.1702,584.4022,44.0051,37.7721,31.4392,45.5405,44.7985,56.1481
"GM10531",20.1133,23.6604,19.9514,16.0777,18.6269,20.2269,28.9531,21.3768,25.3768
"2810025M15RIK",124.9346,128.3015,142.4506,98.0082,95.2747,129.4862,165.5302,128.524,117.4101
"BC026585",80.415,84.1991,80.1545,61.5191,43.7179,71.8272,59.3321,58.4985,73.2895
"SEC16B",34.7417,43.9986,50.3934,45.3265,39.3981,45.1026,52.6228,48.9832,44.4366
"ASTN1",47.0652,53.3781,56.475,57.8709,43.04,62.644,78.8966,61.6724,72.9853
"MIR488",6.6223,6.5274,7.2005,9.6873,9.128,9.2256,13.9742,10.3892,11.672
"RFWD2",654.9647,595.9071,552.7368,350.5348,368.7667,364.011,161.2379,199.619,239.6468
"TNR",26.1628,32.1563,32.7183,30.5712,29.1239,38.1204,29.5934,41.2002,38.6595
"GM10530",46.0769,54.031,47.8141,39.8982,39.7546,44.9691,51.3428,53.8239,46.3775
"4930523C07RIK",1291.8836,1393.2244,1348.5648,1112.2766,1201.4829,1123.8215,811.4359,996.1021,1012.6013
"MRPS14",177.1823,141.0656,138.1555,246.5001,198.9049,171.1005,139.3583,112.7346,112.8371
"RC3H1",1168.8083,1117.1104,1095.1866,943.7371,993.1598,858.8808,660.7898,628.7413,771.8805
"SERPINC1",43.8045,52.2124,45.9076,50.0781,56.7822,51.9745,49.8176,53.8386,50.672
"GAS5",2273.2,2018.1037,2000.6132,2791.2347,2598.8188,2893.5843,1386.4268,1935.8849,1977.3653
"SNORD47",1870.8575,929.8223,736.6091,1101.5913,607.4051,289.1003,224.2519,302.1387,406.9654
"CENPL",66.0083,51.6908,57.791,44.9061,47.0644,43.2298,25.4044,34.5218,43.3921
"ANKRD45",30.6258,34.3904,30.2749,29.334,33.764,43.7893,82.8316,64.9539,38.8439
"TNFSF4",21.824,18.1228,17.6695,21.072,26.3417,23.2356,25.9312,32.8714,19.6882
"TNFSF18",19.5625,23.6265,20.1657,17.7576,15.5374,24.4416,15.6895,27.2752,18.811
"PIGC",97.8757,100.4818,105.132,107.0416,107.3135,95.47,50.3395,50.3511,52.7172
"DNM3OS",27.2171,29.9423,32.0823,31.5089,25.7175,30.5674,31.0482,29.332,22.6115
"GM10176",29.7516,30.7701,38.5441,28.5651,32.4299,36.5601,24.4549,46.1227,39.8748
"VAMP4",823.2922,732.0356,718.3877,527.907,603.4144,602.9829,387.8997,432.1883,510.4171
"MYOC",16.366,18.049,21.3136,19.522,19.8163,19.1265,45.6265,19.4629,18.5526
"KIFAP3",62.3038,49.2491,49.0564,55.5785,57.5799,48.823,61.0186,56.5654,73.506
"SCYL3",424.3449,384.802,369.9597,447.1674,476.4803,444.1331,241.7453,323.2009,370.672
"METTL18",121.9657,128.6384,126.405,124.6976,161.1496,82.6429,58.4891,93.7267,88.1914
"SELE",102.7022,95.4332,94.8713,66.6822,62.7456,65.29,59.2535,72.25,80.3655
"SELL",5002.3132,5183.5184,5035.2835,4209.7041,3979.8727,4066.319,2611.9734,3043.7241,3937.2671
"SELP",40.0096,50.8672,54.7531,34.2533,37.5542,40.8874,55.5946,51.79,42.4783
"F5",26.1461,24.9949,24.8353,28.2143,22.1674,27.8887,45.4386,34.5892,29.0139
"SLC19A2",105.4466,98.4429,96.2055,81.7626,118.5804,110.6827,144.8547,120.2004,112.0222
"CCDC181",86.75,90.0334,84.3062,59.0613,49.0802,53.8015,60.6717,56.1725,53.2259
"NME7",115.0076,105.731,101.4459,132.0874,148.1165,106.2741,76.7115,83.8112,108.9003
"DPT",14.7649,14.6831,14.781,21.7555,15.2795,19.0829,19.8816,14.0587,19.9989
"GPR161",49.401,49.8431,49.0819,42.3147,36.3763,52.2315,66.9827,43.2549,53.0815
"MPC2",99.5516,106.937,102.766,106.5405,118.1122,103.2548,112.9462,132.7478,111.4595
"ADCY10",14.9373,15.0227,16.4107,16.3255,15.0106,19.4177,20.1014,21.8876,26.335
"CREG1",62.5141,53.5341,53.8508,110.7481,102.9334,75.7386,66.726,78.2577,82.1211
"CD247",65.8122,88.7301,101.6231,979.0307,1020.6103,885.6051,648.2967,635.322,681.6262
"GPA33",40.7156,42.3721,45.2788,37.8177,38.3245,50.2508,45.7819,37.0014,51.4504
"ILDR2",46.4577,45.1381,48.0271,49.4748,43.0903,55.4716,84.5647,61.0218,73.4354
"TADA1",287.8711,295.6697,254.6533,447.0808,478.8801,418.6643,232.6379,316.476,281.7231
"FAM78B",35.9198,45.7957,39.1918,47.823,36.9855,35.6816,62.1712,50.3003,52.2644
"TMCO1",157.7825,128.3417,114.7745,193.1381,186.9891,221.5478,101.7828,96.0846,129.3208
"ALDH9A1",390.65,374.6571,393.8764,550.2894,551.2947,553.9805,399.481,430.0705,498.6466
"RXRG",19.7011,18.5319,22.3463,23.8006,23.8633,20.2183,36.0392,26.8815,31.436
"LMX1A",50.3767,62.1858,67.6279,56.1633,44.9371,62.1862,60.2896,58.6597,53.8367
"RGS5",16.5481,18.6667,19.0923,17.609,18.7073,21.1379,20.2594,22.1849,21.5349
"CCDC190",28.4532,28.2759,27.2515,27.6255,31.1249,34.7664,41.9022,43.8534,44.9332
"SH2D1B2",8.9412,8.1594,9.2399,12.9212,9.6711,10.8748,13.3356,11.6615,9.7693
"SH2D1B1",10.2079,9.0712,13.2369,16.3946,13.4846,11.4544,15.9199,17.0137,12.9961
"1700015E13RIK",39.2417,41.7997,41.609,34.1596,31.4599,40.1152,61.9534,44.4957,44.5337
"NOS1AP",30.2075,33.1845,37.1102,29.7647,32.177,45.1953,57.2069,52.7701,40.5281
"OLFML2B",39.2361,45.2647,43.3694,40.4018,42.4735,56.7826,70.4579,77.1091,47.844
"DUSP12",48.2085,53.8083,51.8648,54.8082,56.8378,61.5004,85.1334,80.415,58.5157
"GM10522",24.6144,31.3258,41.8093,21.3762,29.6451,27.6218,39.0094,55.287,23.6358
"FCGR4",23.5998,21.0007,23.358,16.8464,20.7425,23.6441,24.8007,28.8149,24.4168
"RNU1B6",280.8046,285.532,281.8522,361.2237,369.7927,338.0687,491.1772,512.1774,422.0055
"CFAP126",34.8805,38.5908,36.0186,30.369,33.371,36.7146,44.5473,48.0439,31.092
"MPZ",61.6025,68.519,69.789,63.8139,65.875,75.438,75.5302,80.8354,67.4706
"NR1I3",51.3304,56.7117,48.9761,48.2866,41.3371,51.1171,62.5823,72.8503,61.9125
"APOA2",72.3195,69.2527,87.3847,80.6227,75.1663,83.7901,168.8481,71.5313,72.3537
"ADAMTS4",41.6411,51.4248,43.8254,41.8047,39.5803,70.1376,80.1984,68.1507,59.5408
